基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
006672	,广发招财短债债券A,2020-11-24,1.0314,1.0467,0.01,-0.06,-0.04,0.32,0.32,1.87,,,1.47,4.6757,2.0641,0.04%
007035	,中银中债1-3年期国开债指数,2020-11-24,1.0080,1.0472,-0.02,-0.06,0.01,0.35,-1.23,2.27,,,1.59,4.7561,2.3943,0.05%
004956	,中银证券安誉债券A,2020-11-24,1.0271,1.0831,-0.02,-0.06,-0.01,0.26,-1.18,2.12,5.81,,1.64,8.5488,2.1464,0.08%
003192	,创金合信尊丰纯债,2020-11-24,1.0835,1.1638,0,-0.06,0.12,0.35,-1.19,2.83,6.52,13.12,2.17,17.1512,2.5519,0.08%
007098	,汇添富中债1-3年国开债C,2020-11-24,1.0052,1.0427,-0.01,-0.06,0.02,0.38,-1.24,2.37,,,1.71,4.3031,2.2713,0.00%
005970	,国泰消费优选股票,2020-11-24,1.7960,1.7960,-0.08,-0.06,1.95,-0.41,43.34,53.14,,,47.88,79.60,60.7239,0.15%
005690	,中银安享债券,2020-11-24,1.0051,1.0598,-0.02,-0.06,0.02,0.35,-1.46,2.42,,,1.73,6.0496,2.2314,0.08%
006450	,嘉实致盈债券,2020-11-24,1.0173,1.0623,-0.02,-0.06,0.02,0.25,-1.22,2.34,6.19,,1.68,6.3208,2.3165,0.08%
005514	,南华瑞恒中短债债券C,2020-11-24,1.0454,1.0454,0.02,-0.06,-0.24,-0.47,-0.40,1.71,,,1.23,4.54,2.2847,0.00%
007124	,工银1-3年农发债指数A,2020-11-24,1.0018,1.0376,-0.01,-0.06,0,0.37,-0.86,2.17,,,1.53,3.8053,2.2117,0.04%
006242	,宝盈盈润纯债债券,2020-11-24,1.0130,1.0520,0.02,-0.06,-0.07,-0.17,0.35,4.51,,,3.45,5.2594,5.1844,0.08%
006514	,鹏扬淳享债券C,2020-11-24,1.0127,1.0537,-0.01,-0.06,-0.04,0.16,-1.47,1.95,,,1.26,5.3844,2.0706,0.00%
007560	,中融恒鑫纯债A,2020-11-24,1.0204,1.0404,-0.02,-0.06,0.02,0.32,-1.39,3.12,,,2.39,4.0384,,0.06%
007284	,工银中债1-5年进出口行A,2020-11-24,1.0037,1.0187,-0.02,-0.06,0.01,0.34,-1.35,,,,1.50,1.8628,1.2437,0.04%
002327	,银华恒利灵活配置混合C,2020-11-24,1.7480,1.7980,-0.51,-0.06,1.45,-0.57,6.78,25.30,52.26,66.63,11.69,79.0634,24.4269,0.00%
007170	,易方达中债1-3年国开债C,2020-11-24,1.0009,1.0449,-0.02,-0.06,-0.03,0.37,-0.95,2.56,,,1.86,4.5431,2.7041,0.00%
007298	,大成养老2040(FOF)C,2020-11-20,1.3080,1.3080,0.62,-0.06,-0.05,2.40,12.71,21.52,,,16.71,30.80,19.1811,0.00%
007290	,汇添富中债1-3年农发债C,2020-11-24,1.0094,1.0364,-0.02,-0.06,-0.03,0.24,-1.29,2.29,,,1.69,3.6355,2.3253,0.00%
007561	,中融恒鑫纯债C,2020-11-24,1.0183,1.0383,-0.02,-0.06,0,0.27,-1.46,2.93,,,2.23,3.8269,,0.00%
007610	,汇安嘉诚债券C,2020-11-24,1.0223,1.0708,0.11,-0.06,-0.15,0.35,1.32,5.56,,,4.72,7.1197,,0.00%
007946	,大成中债1-3年国开债指数A,2020-11-24,0.9965,1.0182,-0.01,-0.06,0,0.36,-1.19,1.39,,,0.95,1.8150,1.3348,0.05%
007332	,嘉合磐昇纯债A,2020-11-24,1.0315,1.0315,0.01,-0.06,0,0.40,-1.97,3.11,,,2.61,3.15,2.41,0.08%
007333	,嘉合磐昇纯债C,2020-11-24,1.0296,1.0296,0.01,-0.06,-0.02,0.34,-2.06,2.92,,,2.45,2.96,2.27,0.00%
007003	,泰康安业政金债债券A,2020-11-24,1.0135,1.0431,0.03,-0.06,1.61,1.95,0.17,2.77,,,2.20,4.3478,1.2454,0.05%
007456	,汇添富90天短债A,2020-11-24,1.0509,1.0509,0.01,-0.06,0.03,0.48,0.72,3.34,,,2.85,5.09,3.4193,0.04%
006484	,广发中债1-3年国开债A,2020-11-24,1.0188,1.0546,-0.02,-0.06,0.02,0.47,-0.86,2.12,5.47,,1.41,5.5269,2.1340,0.05%
007956	,鹏华稳利短债C,2020-11-24,1.0322,1.0322,0.01,-0.06,-0.01,0.42,0.50,3.04,,,2.61,3.22,2.86,0.00%
007285	,工银中债1-5年进出口行C,2020-11-24,1.0026,1.0176,-0.02,-0.06,0,0.31,-1.40,,,,1.40,1.7519,1.1632,0.00%
008123	,南方皓元短债C,2020-11-24,1.0194,1.0194,-0.02,-0.06,0.01,0.31,0.34,,,,1.73,1.94,1.7,0.00%
008125	,创金合信中债1-3年国开债A,2020-11-24,1.0099,1.0249,-0.02,-0.06,-0.02,0.37,-0.88,2.47,,,1.87,2.4930,1.9754,0.05%
007337	,汇安嘉盛纯债债券C,2020-11-24,0.9761,0.9761,-0.02,-0.06,0.01,0.18,-3.49,,,,,-2.3998,-2.6197,0.00%
008108	,国联安短债债券A,2020-11-24,1.0211,1.0211,0.01,-0.06,0.07,0.52,0.66,,,,1.92,2.11,1.64,0.03%
008122	,南方皓元短债A,2020-11-24,1.0236,1.0236,-0.02,-0.06,0.04,0.39,0.54,,,,2.10,2.36,2.04,0.04%
008188	,前海开源稳健增长三年混合,2020-11-24,1.1044,1.1044,-0.30,-0.06,2.57,-2.13,8.17,,,,,10.44,11.99,0.15%
008798	,国金惠安利率债A,2020-11-24,0.9678,0.9678,-0.04,-0.06,0.38,0.12,-4.24,,,,,-3.22,-4.38,0.06%
008156	,中金中债1-3年政金债A,2020-11-24,1.0075,1.0135,-0.01,-0.06,0,0.36,-0.92,,,,1.33,1.3493,0.9167,0.06%
008109	,国联安短债债券C,2020-11-24,1.0183,1.0183,0.01,-0.06,0.04,0.44,0.51,,,,1.66,1.83,1.43,0.00%
006945	,银河臻选多策略混合A,2020-11-24,0.9976,0.9976,0,-0.06,-0.20,-0.36,-0.17,,,,,-0.24,0.08,0.08%
005839	,创金合信中债1-3年政金债C,2020-11-24,1.0041,1.0041,-0.01,-0.06,-0.01,0.33,0.40,,,,,0.41,-0.05,0.00%
001941	,融通通源短融债券B,2020-11-24,1.0716,1.2086,0.01,-0.06,-0.02,0.37,0.21,2.69,6.19,11.55,2.21,16.9070,3.0093,0.00%
009534	,南方升元中短期利率债A,2020-11-24,1.0079,1.0079,-0.01,-0.06,0.12,0.54,,,,,,0.79,0.31,0.08%
009282	,宝盈盈辉纯债A,2020-11-24,0.9906,0.9906,-0.02,-0.06,-0.07,0.22,-0.94,,,,,-0.94,-1.58,0.05%
009424	,招商瑞信稳健配置混合C,2020-11-24,1.0618,1.0618,-0.02,-0.06,0.26,0.06,,,,,,6.18,5.56,0.00%
009423	,招商瑞信稳健配置混合A,2020-11-24,1.0643,1.0643,-0.03,-0.06,0.30,0.18,,,,,,6.43,5.7,0.10%
009220	,大成彭博农发行债1-3年指数C,2020-11-24,1.0018,1.0053,-0.02,-0.06,-0.02,0.38,,,,,,0.5299,0.04,0.00%
009278	,同泰恒兴纯债A,2020-11-24,0.9928,0.9928,0.01,-0.06,0.15,0.41,-0.73,,,,,-0.72,-1.33,0.08%
008679	,长盛中债1-3年政策性金融债A,2020-11-24,1.0066,1.0066,-0.02,-0.06,-0.01,0.40,,,,,,0.66,0.16,0.04%
008964	,华泰紫金中债1-5年国开债指数A,2020-11-24,0.9976,0.9976,-0.02,-0.06,0.04,0.38,-0.25,,,,,-0.24,-0.88,0.40%
008387	,银河臻选多策略混合C,2020-11-24,0.9966,0.9966,-0.01,-0.06,-0.21,-0.39,-0.27,,,,,-0.34,0,0.00%
008876	,国寿安保尊恒利率债债券C,2020-11-24,1.0105,1.0105,-0.05,-0.06,0.06,0.75,1.04,,,,,1.0399,0.14,0.00%
009219	,大成彭博农发行债1-3年指数A,2020-11-24,1.0023,1.0058,-0.02,-0.06,-0.01,0.40,,,,,,0.5799,0.07,0.05%
009027	,浦银安盛安远回报一年混合A,2020-11-24,1.0214,1.0214,-0.08,-0.06,1.20,1.20,,,,,,2.14,,0.80%
009554	,建信中债1-3年农发行债券指数A,2020-11-24,0.9998,1.0013,-0.02,-0.06,-0.05,,,,,,,0.1299,,0.05%
009776	,中欧阿尔法混合A,2020-11-24,1.02,1.02,-0.52,-0.06,2.06,2,,,,,,2,,0.15%
009359	,兴业稳健双利一年持有期债券C,2020-11-24,0.9992,0.9992,-0.09,-0.06,-0.25,,,,,,,-0.08,,0.00%
009358	,兴业稳健双利一年持有期债券A,2020-11-24,0.9998,0.9998,-0.09,-0.06,-0.22,,,,,,,-0.02,,0.06%
161015	,富国天盈债券(LOF)C,2020-11-24,1.1116,1.7962,0.05,-0.07,-0.28,0.12,1.55,6.14,13.31,19.66,4.60,88.8045,5.9105,0.00%
090023	,大成安汇金融债C,2020-11-24,1.0049,1.0049,-0.02,-0.07,-0.11,0.37,,,,,,0.49,-23.7952,0.00%
519717	,交银施罗德中高等级信用债,2020-11-24,1.0047,1.0047,0.03,-0.07,-0.01,0.43,,,,,,0.47,-21.4798,0.30%
380011	,中银聚享债券B,2020-11-24,1.0075,1.0075,-0.01,-0.07,-0.07,,,,,,,0.75,,0.00%
160617	,鹏华丰润债券(LOF),2020-11-24,1.1052,1.6081,-0.03,-0.07,-0.02,0.30,-0.93,2.71,7.15,15.03,2.06,73.1858,2.7619,0.08%
000153	,大成景旭纯债债券C,2020-11-24,1.0502,1.3942,-0.01,-0.07,-0.06,0.25,-1.63,2.03,5.41,10.92,1.41,42.5933,2.0311,0.00%
000306	,天弘弘利债券,2020-11-24,1.26,1.3760,0.02,-0.07,-0.11,0.09,-2.48,2.02,5.79,7.68,1.29,38.4710,2.0749,0.10%
020020	,国泰双利债券C,2020-11-24,1.5040,1.7560,0.07,-0.07,-0.33,0.40,2.87,5.77,11.90,12.83,4.52,89.7642,6.0520,0.00%
000911	,鑫元合丰纯债A,2020-11-24,1.0154,1.3312,-0.05,-0.07,0.02,0.26,-2.22,1.44,5.39,11.34,0.79,33.6020,1.2409,0.04%
001380	,鹏华弘盛混合C,2020-11-24,1.9762,1.9762,-0.04,-0.07,1.27,2.08,6.59,12.26,23.85,21.23,10.97,97.62,10.0814,0.15%
006473	,招商中债1-5年进出口行A,2020-11-24,1.0099,1.0524,-0.01,-0.07,0,0.45,-1.11,2.24,,,1.60,5.3116,2.1087,0.05%
001750	,景顺长城景瑞收益债券A,2020-11-24,1.0758,1.1228,0.01,-0.07,-0.02,0.35,0.22,2.65,8.23,4.55,1.97,12.5760,2.4952,0.05%
002398	,华安安禧混合A,2020-11-24,1.1891,1.2291,-0.15,-0.07,1.87,3.11,6.08,9.09,13.52,15.83,7.31,23.4703,6.2535,0.15%
540005	,汇丰晋信平稳增利中短债A,2020-11-24,1.1150,1.3322,0,-0.07,0.05,0.13,-0.26,2.55,6.47,12.47,2.15,36.7752,2.3364,0.08%
002441	,德邦新添利债券C,2020-11-24,1.1787,1.7817,-0.10,-0.07,1.81,2.06,6.60,9.26,19.56,20.78,6.95,91.5859,6.9862,0.00%
002188	,鹏华丰华债券,2020-11-24,1.1769,1.2056,0.01,-0.07,0.06,0.36,-0.51,2.88,12.45,16.83,2.32,21.0976,2.9603,0.08%
002549	,嘉实稳祥纯债债券A,2020-11-24,1.2165,1.2165,-0.01,-0.07,-0.12,0.06,-0.21,2.39,7.23,16.38,1.95,21.65,2.4168,0.08%
002638	,兴业天融债券,2020-11-24,1.0612,1.1826,0.01,-0.07,0.03,0.30,-1.98,2.54,7.11,14.58,1.59,18.9947,2.4018,0.08%
002523	,光大恒利纯债,2020-11-24,1.0023,1.1343,-0.03,-0.07,-0.07,0.23,-1.15,2.39,6.65,10.52,1.79,14.0678,2.6533,0.08%
519220	,海富通聚利债券,2020-11-24,1.0722,1.1405,0,-0.07,-0.02,0.32,-0.25,2.21,6.08,11.58,1.78,14.7159,2.3477,0.08%
202023	,南方优选成长混合A,2020-11-24,4.5790,4.5790,-0.89,-0.07,4.19,4.12,32,53.50,115.99,83.23,49.79,357.90,48.1883,0.15%
003418	,华润元大润鑫债券A,2020-11-24,1.0362,1.1355,-0.03,-0.07,-0.07,0.19,-1.01,1.80,5.38,11.75,1.26,13.6801,1.8512,0.08%
003146	,融通通优债券,2020-11-24,1.0294,1.1279,-0.01,-0.07,-0.01,0.33,-1.39,1.41,4.92,10.16,0.88,13.2655,1.3890,0.08%
519622	,银河君怡债券,2020-11-24,1.0361,1.1455,0.01,-0.07,0.02,0.29,-0.38,2.59,6.56,11.84,2.01,15.3225,2.8320,0.08%
004108	,信诚稳泰A,2020-11-24,0.9922,1.1253,-0.02,-0.07,-0.03,0.32,-2.41,1.40,12.21,9.30,0.90,12.9171,0.8220,0.08%
004085	,工银国债(7-10年)指数A,2020-11-24,1.0816,1.0816,-0.08,-0.07,-0.41,-1.21,-3.47,0.90,4.69,11.98,0.20,8.16,0.9004,0.08%
003403	,华商瑞丰短债A,2020-11-24,1.0407,1.0601,0,-0.07,-0.09,0.26,0.34,2.48,4.51,-1.35,2.05,6.0058,2.8844,0.03%
003640	,兴业裕丰债券,2020-11-24,1.0146,1.1446,-0.01,-0.07,-0.07,0.31,-1.89,2.33,5.42,13.18,1.54,15.2146,2.2507,0.08%
003315	,景顺长城政策性金融债,2020-11-24,1.0983,1.1313,-0.04,-0.07,-0.05,0.31,-1.43,2.41,5.65,8.47,1.70,13.1005,2.6396,0.06%
002064	,华富产业升级灵活配置混合,2020-11-24,1.4920,1.7920,-0.07,-0.07,5.52,-0.27,19.46,55.01,114.18,75.28,45.45,85.2663,37.9807,0.15%
002667	,前海开源沪港深创新成长混合C,2020-11-24,1.5050,1.5850,-0.33,-0.07,2.94,-0.53,9.14,17.39,34.10,10.43,9.45,61.4563,16.6926,0.15%
003708	,博时民丰纯债A,2020-11-24,1.0330,1.1502,-0.02,-0.07,-0.05,0.31,-1.56,2.55,6.50,12.46,1.87,15.8889,2.5172,0.08%
003268	,博时悦楚纯债,2020-11-24,1.0171,1.1124,-0.01,-0.07,0.02,0.37,-0.99,2.66,5.89,12.01,1.97,11.4790,2.8662,0.08%
002666	,前海开源沪港深创新成长混合A,2020-11-24,1.5250,1.6050,-0.33,-0.07,2.97,-0.52,9.24,17.58,34.44,10.99,9.63,63.5223,16.8074,0.15%
001989	,南方纯元C,2020-11-24,1.0198,1.1217,-0.01,-0.07,-0.03,0.24,-1.87,1.41,4.94,11.09,0.87,12.6428,1.4346,0.00%
004264	,海富通瑞合纯债,2020-11-24,1.0331,1.1541,0,-0.07,0,0.24,-1.15,2.52,6.74,14.32,1.79,16.0309,2.7576,0.08%
001433	,易方达瑞景混合,2020-11-24,1.4930,1.4930,-0.13,-0.07,0.95,1.91,7.95,13.71,27.72,28.04,11.50,49.30,11.9540,0.15%
003174	,前海联合添惠纯债A,2020-11-24,1.1093,1.1093,-0.01,-0.07,-0.07,0.15,-1.45,2.65,7.51,,1.95,10.93,2.7444,0.08%
004479	,博时富和纯债债券,2020-11-24,1.0417,1.1348,-0.01,-0.07,0.01,0.25,-2.06,2.58,6.68,13.29,1.88,14.1086,2.6540,0.08%
004946	,汇添富盈润混合A,2020-11-24,1.3410,1.3410,-0.25,-0.07,0.71,1.14,7.28,13.28,28.13,27.07,11.23,34.10,10.8721,0.12%
005011	,金鹰添瑞中短债C,2020-11-24,1.0065,1.1135,0.01,-0.07,-0.11,0.22,-0.19,2.29,5.59,10.98,1.86,11.7727,2.4343,0.00%
162717	,广发再融资主题,2020-11-24,1.3920,1.3920,-0.14,-0.07,2.73,2.35,18.57,28.41,74.44,37.69,26.55,39.20,29.2543,0.15%
004825	,平安惠泽纯债,2020-11-24,1.1045,1.1995,0.01,-0.07,-0.06,0.11,-1.28,2.62,6.69,11.89,1.99,20.2752,2.8222,0.08%
675041	,西部利得合享A,2020-11-24,1.0371,1.1725,-0.01,-0.07,0.04,0.22,-1.35,3.28,7.47,14.80,2.48,18.1186,3.4322,0.08%
005468	,华泰紫金智盈债券C,2020-11-24,1.0944,1.0944,0.01,-0.07,-1.89,-1.82,-1.42,1.23,6.87,,0.69,9.44,4.1671,0.00%
519776	,交银裕盈纯债债券A,2020-11-24,1.1007,1.1507,-0.03,-0.07,-0.05,0.20,-1.74,2.12,5.62,13.41,1.57,15.3365,2.0190,0.08%
006224	,中银中债3-5年期农发行债券,2020-11-24,1.0168,1.0784,-0.01,-0.07,0.07,0.40,-2.15,1.90,6.48,,1.13,7.8149,1.8033,0.08%
675043	,西部利得合享C,2020-11-24,1.0682,1.3052,-0.01,-0.07,0.04,0.22,-1.38,3.23,7.38,14.68,2.44,32.1801,3.3736,0.00%
006488	,富荣富开1-3年国开债纯债A,2020-11-24,1.0063,1.0626,-0.01,-0.07,-0.01,0.34,-1.10,2.34,6.23,,1.70,6.3155,2.3435,0.08%
006474	,招商中债1-5年进出口行C,2020-11-24,1.0097,1.0509,-0.01,-0.07,-0.01,0.46,-1.13,2.18,,,1.55,5.1576,2.0196,0.00%
006633	,博时中债1-3政金债指数A,2020-11-24,0.9983,1.0455,-0.02,-0.07,-0.01,0.21,-1.65,1.58,,,0.93,4.6128,1.6531,0.06%
006591	,广发景明中短债A,2020-11-24,1.0197,1.0657,0.01,-0.07,-0.03,0.50,0.20,2.81,,,2.33,6.6733,2.9101,0.04%
006634	,博时中债1-3政金债指数C,2020-11-24,0.9979,1.0423,-0.02,-0.07,-0.01,0.19,-1.68,1.49,,,0.85,4.2825,1.5231,0.00%
006169	,工银瑞福纯债债券A,2020-11-24,1.0604,1.0604,-0.01,-0.07,0.08,0.17,-1.29,2.17,6.02,,1.76,6.04,2.0228,0.04%
007011	,国寿安保中债1-3年指数C,2020-11-24,1.0072,1.0492,-0.01,-0.07,-0.02,0.39,-0.94,2.43,,,1.75,4.9491,2.5300,0.00%
006497	,银华安盈短债债券C,2020-11-24,1.0307,1.0467,0,-0.07,-0.09,0.22,-0.11,2.04,,,1.57,4.6987,2.2006,0.00%
007027	,建信中债1-3年国开债C,2020-11-24,1.0120,1.0490,-0.02,-0.07,-0.03,0.32,-1.12,2.46,,,1.78,4.8808,2.5987,0.00%
007038	,前海联合添惠纯债C,2020-11-24,1.1081,1.1081,-0.01,-0.07,-0.08,0.14,-1.47,2.57,,,1.89,5.0232,2.6514,0.00%
007010	,国寿安保中债1-3年指数A,2020-11-24,1.0052,1.0472,-0.01,-0.07,-0.01,0.39,-0.92,2.51,,,1.81,4.7513,2.6279,0.05%
004124	,民生加银鑫升纯债,2020-11-24,1.0076,1.1598,0,-0.07,-0.01,0.19,-1.53,2.07,6.44,13.52,1.39,16.8597,2.0869,0.05%
006492	,南方1-3年国开债C,2020-11-24,1.0063,1.0593,-0.02,-0.07,-0.04,0.31,-0.96,2.37,5.93,,1.64,6.0154,2.4778,0.00%
007166	,华夏中债1-3年政金债指数C,2020-11-24,1.0086,1.0436,0,-0.07,-0.02,0.31,-1.11,2.36,,,1.71,4.3480,2.3773,0.00%
006774	,国寿安保尊荣中短债债券C,2020-11-24,1.0541,1.0541,0,-0.07,-0.03,0.27,-0.04,2.44,,,2,5.41,2.6570,0.00%
007289	,汇添富中债1-3年农发债A,2020-11-24,1.0108,1.0378,-0.03,-0.07,-0.02,0.26,-1.25,2.38,,,1.78,3.7768,2.4350,0.05%
007095	,建信中债国开行债C,2020-11-24,1.0120,1.0610,-0.02,-0.07,-0.03,0.35,-2.22,3.30,,,2.49,6.1180,3.2462,0.00%
007520	,富安达富利纯债,2020-11-24,1.0385,1.0385,-0.01,-0.07,-0.04,0.49,0.96,3.23,,,2.96,3.85,2.9787,0.06%
007765	,前海开源1-3年国开债A,2020-11-24,1.0064,1.0284,-0.01,-0.07,-0.02,0.35,-0.99,2.25,,,1.63,2.8483,,0.05%
007554	,财通恒利纯债,2020-11-24,1.0029,1.0129,-0.12,-0.07,-0.10,0.06,-1.12,2,,,1.48,1.2905,,0.08%
007259	,民生加银1-3年农发行债,2020-11-24,1.0086,1.0355,-0.01,-0.07,-0.02,0.37,-0.82,1.87,,,1.28,3.5236,2.0011,0.04%
003527	,鹏华丰腾债券,2020-11-24,1.0090,1.1155,0.02,-0.07,-0.15,0.14,-0.46,1.85,4.72,9.01,1.48,11.9641,1.9940,0.08%
007837	,国寿安保尊耀纯债A,2020-11-24,1.0476,1.0476,-0.01,-0.07,-0.03,0.45,0.42,4.42,,,3.63,4.76,4.12,0.08%
007458	,汇添富90天短债C,2020-11-24,1.0507,1.0507,0.01,-0.07,0.02,0.47,0.70,3.32,,,2.84,5.07,3.4094,0.00%
007122	,工银1-3年国开债指数A,2020-11-24,1.0026,1.0346,-0.02,-0.07,-0.02,0.37,-0.85,2.27,,,1.62,3.4951,2.3135,0.04%
007766	,前海开源1-3年国开债C,2020-11-24,1.0060,1.0280,-0.02,-0.07,-0.03,0.32,-1.05,2.14,,,1.54,2.8069,,0.00%
007583	,中泰青月中短债C,2020-11-24,1.0360,1.0360,0,-0.07,-0.10,0.36,0.44,3,,,2.49,3.5896,3.0754,0.00%
007947	,大成中债1-3年国开债指数C,2020-11-24,0.9952,1.0169,-0.02,-0.07,-0.02,0.32,-1.25,1.28,,,0.86,1.6835,1.2339,0.00%
007169	,易方达中债1-3年国开债A,2020-11-24,1.0016,1.0466,-0.02,-0.07,-0.03,0.39,-0.90,2.66,,,1.93,4.7197,2.7962,0.04%
007123	,工银1-3年国开债指数C,2020-11-24,1.0017,1.0333,-0.02,-0.07,-0.03,0.33,-0.92,2.18,,,1.50,3.3612,2.2319,0.00%
007457	,汇添富90天短债B,2020-11-24,1.0480,1.0480,0,-0.07,0.01,0.42,0.61,3.14,,,2.66,4.80,3.2331,0.00%
007433	,兴银合丰政策性金融债,2020-11-24,1.0032,1.0319,-0.01,-0.07,-0.06,0.23,-1.90,2.45,,,1.94,3.1303,2.4219,0.06%
007210	,华商瑞丰短债C,2020-11-24,1.0347,1.0347,0,-0.07,-0.12,0.15,0.14,2.07,,,1.68,3.47,2.4802,0.00%
007762	,富国天盈债券(LOF)A,2020-11-24,1.1163,1.1163,0.04,-0.07,-0.26,0.20,1.73,6.52,,,4.93,7.3778,6.2835,0.08%
009118	,太平恒睿纯债债券,2020-11-24,0.9940,0.9940,-0.03,-0.07,-0.02,0.30,-0.86,,,,,-0.60,-1.01,0.08%
008126	,创金合信中债1-3年国开债C,2020-11-24,1.0098,1.0248,-0.02,-0.07,-0.03,0.33,-0.82,2.46,,,1.87,2.4832,1.9961,0.00%
008680	,长盛中债1-3年政策性金融债C,2020-11-24,1.0065,1.0065,-0.02,-0.07,0.01,0.41,,,,,,0.65,0.14,0.00%
007877	,惠升和风纯债A,2020-11-24,1.0087,1.0207,-0.04,-0.07,0.09,0.38,-2.11,1.87,,,1.34,2.0620,1.3739,0.08%
008873	,国寿安保尊诚纯债A,2020-11-24,0.9862,0.9862,0.05,-0.07,-0.19,-0.01,-1.09,,,,,-1.38,-1.57,0.08%
000910	,鑫元合丰纯债C,2020-11-24,1.0120,1.2283,-0.04,-0.07,0.02,0.24,-2.28,1.33,5.17,11.01,0.69,23.3172,1.1240,0.00%
007125	,工银1-3年农发债指数C,2020-11-24,1.0137,1.05,-0.02,-0.07,-0.02,0.34,-0.93,3.46,,,1.42,5.0615,3.5065,0.00%
009028	,浦银安盛安远回报一年混合C,2020-11-24,1.0201,1.0201,-0.08,-0.07,1.17,1.11,,,,,,2.01,,0.00%
008821	,大成景悦中短债C,2020-11-24,1.0065,1.0065,-0.01,-0.07,-0.11,0.36,,,,,,0.6399,0.21,0.00%
007336	,汇安嘉盛纯债债券A,2020-11-24,0.9805,0.9805,-0.02,-0.07,0.01,0.20,-3.10,,,,,-1.9598,-2.1898,0.08%
009283	,宝盈盈辉纯债C,2020-11-24,0.9891,0.9891,-0.01,-0.07,-0.09,0.15,-1.09,,,,,-1.09,-1.68,0.00%
005838	,创金合信中债1-3年政金债A,2020-11-24,1.0041,1.0041,-0.01,-0.07,-0.03,0.31,0.40,,,,,0.41,-0.02,0.05%
008820	,大成景悦中短债A,2020-11-24,1.0076,1.0076,-0.02,-0.07,-0.10,0.42,,,,,,0.7499,0.27,0.04%
007165	,华夏中债1-3年政金债指数A,2020-11-24,1.0101,1.0451,-0.01,-0.07,-0.02,0.33,-1.06,2.46,,,1.79,4.4998,2.4662,0.06%
009175	,浙商中债1-5年政策性金融债A,2020-11-24,0.9990,0.9990,-0.03,-0.07,,,,,,,,-0.10,,0.06%
009777	,中欧阿尔法混合C,2020-11-24,1.0187,1.0187,-0.52,-0.07,2.02,1.88,,,,,,1.87,,0.00%
009371	,浦银安盛睿和优选3个月持有混合(FOF)C,2020-11-20,1.0049,1.0049,0.06,-0.07,0.05,,,,,,,0.49,,0.00%
009555	,建信中债1-3年农发行债券指数C,2020-11-24,0.9996,1.0011,-0.02,-0.07,-0.06,,,,,,,0.1098,,0.00%
009370	,浦银安盛睿和优选3个月持有混合(FOF)A,2020-11-20,1.0056,1.0056,0.05,-0.07,0.07,,,,,,,0.56,,0.15%
009871	,景顺长城景瑞收益债券C,2020-11-24,1.0740,1.0740,0.01,-0.07,-0.03,0.32,,,,,,0.4865,0.1778,0.00%
000122	,汇添富实业债债券A,2020-11-24,1.2210,1.4950,0.08,-0.08,-0.08,0,-0.08,4.72,10.70,12.12,3.30,55.8884,4.5416,0.10%
001061	,华夏收益债券(QDII)A,2020-11-23,1.2630,1.4650,0.16,-0.08,0.24,-2.24,1.45,-6.10,4.72,4.47,-6.86,49.3670,-3.1484,0.08%
550005	,信诚三得益债券B,2020-11-24,1.1840,1.6980,-0.08,-0.08,0,-0.08,6.43,9.79,14.05,18.89,8.25,86.5207,9.1318,0.00%
253030	,国联安信心增益债券,2020-11-24,1.1508,1.2588,0.01,-0.08,0.45,-0.38,0.03,2.39,5.82,10.85,2.03,27.8106,2.5040,0.08%
240003	,华宝宝康债券A,2020-11-24,1.2991,2.2091,0.05,-0.08,-0.25,-0.21,0.41,3.77,8.37,15.78,3.28,176.2196,3.5120,0.08%
377020	,上投摩根内需动力混合,2020-11-24,1.4502,2.2019,-0.28,-0.08,6.31,0.14,37.28,65.06,135.92,40.60,58.65,183.3138,62.4227,0.15%
541005	,汇丰晋信平稳增利中短债C,2020-11-24,1.1149,1.3262,-0.01,-0.08,0.03,0.05,-0.42,2.23,5.80,11.35,1.87,35.7311,2.0278,0.00%
000407	,汇添富双利增强债券C,2020-11-24,1.1960,1.5290,-0.25,-0.08,1.79,1.96,4.64,8.43,17.55,19.86,6.98,59.9203,7.8972,0.00%
519743	,交银丰润收益债券A/B,2020-11-24,1.0051,1.2731,-0.02,-0.08,-0.04,0.27,-1.82,1.96,6.12,11.92,1.30,29.7922,1.8317,0.08%
000942	,广发信息技术联接A,2020-11-24,1.3124,1.3124,0.02,-0.08,0.57,-7.91,14.96,31.81,76.16,24.91,21.91,31.24,29.1892,0.12%
001106	,华商健康生活混合,2020-11-24,1.3280,1.3780,-0.82,-0.08,6.58,1.76,29.69,53.17,95.87,34.55,48.55,37.9513,38.8888,0.15%
000668	,国寿安保尊享债券A,2020-11-24,1.2050,1.4530,0,-0.08,-0.08,0.17,-0.74,2.97,6.23,12.34,2.21,46.8317,1.7470,0.08%
000931	,国寿安保尊益信用纯债债券,2020-11-24,1.0581,1.2681,0.01,-0.08,-0.19,0.60,1.21,4.73,10.50,15.37,4.32,29.2371,4.5115,0.06%
000406	,汇添富双利增强债券A,2020-11-24,1.2010,1.5340,-0.25,-0.08,1.87,2.13,4.89,8.88,18.50,21.30,7.42,60.8705,8.2644,0.10%
