code,name,date,netAssetValue,accumulativeTotalTetValue,dailyGrowthRate,weekGrowthRate,oneMothGrowthRate,threeMothGrowthRate,sixMothGrowthRate,oneYearGrowthRate,twoYearGrowthRate,threeYearGrowthRate,nowYearGrowthRate,setUpGrowthRate,customGrowthRate,serviceChargeRate
001825	,建信中国制造2025,2020-09-08,1.5535,1.5535,-0.45,-4.95,-4.41,17.16,22.95,53.24,85.51,55.35,40.96,55.35,51.8980,0.15%
180018	,银华和谐主题混合,2020-09-08,3.8010,3.8810,-0.50,-4.95,-0.34,24.26,35.36,48.19,88.45,85.14,44.63,308.8410,48.1195,0.15%
001645	,国泰大健康股票,2020-09-08,3.3960,3.5630,0.50,-4.95,-4.26,27.96,34.61,91.33,152.92,140.79,67.95,261.4212,87.7869,0.15%
007388	,上投摩根研究驱动A,2020-09-08,1.0819,1.0819,-0.15,-4.95,-2.29,,,,,,,8.19,8.35,0.15%
009835	,融通新能源汽车主题精选混合C,2020-09-08,1.9023,1.9023,-0.92,-4.95,0.12,,,,,,,2.8270,3.7784,0.00%
519698	,交银先锋混合,2020-09-08,2.1611,2.5651,-0.49,-4.96,-3.04,32.40,31.54,50.17,79.36,71.86,49.26,185.4787,46.3773,0.15%
210003	,金鹰行业优势混合,2020-09-08,1.8465,2.2365,-0.50,-4.96,-5.43,12.75,19.49,52.50,84.23,58.65,45.90,151.7631,50.6821,0.15%
001219	,上投摩根动态多因子混合,2020-09-08,1.0920,1.0920,0,-4.96,-1.09,24.80,25.95,39.46,61.54,36.84,37.01,9.20,37.3585,0.15%
002036	,安信优势增长混合C,2020-09-08,2.3872,2.4946,-0.38,-4.96,-1.48,20.72,20.20,48.72,79.50,88.20,34.22,139.2945,48.1214,0.00%
002071	,长安产业精选混合C,2020-09-08,1.1612,1.2112,0.35,-4.96,-4.88,-4.70,-14.04,-5.91,9.02,5.09,-11.45,17.4418,-6.2394,0.00%
001287	,安信优势增长混合A,2020-09-08,2.4065,2.5147,-0.38,-4.96,-1.47,20.79,20.32,49.01,80.19,89.30,34.41,152.8055,48.4108,0.10%
005633	,建信中证500指数增强C,2020-09-08,2.6346,2.6346,0.16,-4.96,-4.28,23.82,21.48,31.44,43.80,,29.05,11.0896,28.8288,0.00%
009011	,华夏睿阳一年持有混合,2020-09-08,1.3374,1.3374,-1.23,-4.96,-1.01,20.93,,,,,,33.74,35.41,0.15%
007389	,上投摩根研究驱动C,2020-09-08,1.0798,1.0798,-0.15,-4.96,-2.36,,,,,,,7.98,8.14,0.00%
003580	,泰康沪港深价值优选混合,2020-09-08,1.5982,1.5982,-1,-4.97,-3.48,14.90,20.08,33.48,55.95,41.53,26.12,59.82,34.3318,0.15%
005478	,长安鑫禧灵活配置混合C,2020-09-08,0.8322,0.8322,-0.25,-4.97,-4.27,1.14,-9.47,-4.86,-8.05,,-10.27,-16.78,-5.0097,0.00%
005477	,长安鑫禧灵活配置混合A,2020-09-08,0.8362,0.8362,-0.25,-4.97,-4.26,1.19,-9.39,-4.72,-7.76,,-10.16,-16.38,-4.8684,0.12%
310518	,申万菱信可转债债券,2020-09-08,1.66,1.81,-1.31,-4.98,-4.27,12.09,8.85,21.61,38.91,19.68,17.23,90.4597,23.2234,0.08%
160105	,南方积极配置混合(LOF),2020-09-08,1.2579,3.3995,0.27,-4.98,-1.71,30.33,25.46,30.73,45.78,23.16,25.69,576.6226,29.1870,0.15%
004846	,南华瑞盈混合发起C,2020-09-08,1.1698,1.1698,-0.25,-4.98,5.63,36.07,37.92,50.51,67.31,16.83,45.21,16.98,50.5005,0.00%
002031	,华夏策略混合,2020-09-08,5.2540,5.8540,-0.30,-4.99,-4.82,17.70,19.57,39.73,69.48,58.21,31.55,615.9925,38.5020,0.15%
070018	,嘉实回报混合,2020-09-08,1.6960,2.3940,-0.93,-4.99,2.85,25.44,36.88,51.94,103.50,101.94,44.78,191.4564,52.6209,0.15%
502000	,西部利得中证500指数增强A,2020-09-08,1.3145,0.8595,0.03,-4.99,-2.05,26.15,28.33,44.45,75.33,38.68,36.77,-10.0772,41.9937,0.10%
501001	,财通多策略精选混合(LOF),2020-09-08,1.8070,1.8070,-0.39,-4.99,-2.43,25.57,24.53,66.54,75.61,70.79,57.68,80.70,64.9091,0.15%
161725	,招商中证白酒指数分级,2020-09-08,0.9935,2.6177,-2.77,-4.99,11.04,31.87,53.54,47.79,136.36,165.82,47.76,275.3892,52.0706,0.10%
001540	,浙商汇金转型驱动,2020-09-08,1.2180,1.2180,-0.25,-4.99,-6.38,17,17.45,62.62,84.55,55.16,45.35,21.80,57.5484,0.15%
007737	,诺德研发创新100,2020-09-08,1.4934,1.4934,0.11,-4.99,-4.90,16.85,13.67,42.51,,,35.49,49.34,39.2774,0.15%
180013	,银华领先策略混合,2020-09-08,2.5102,3.7110,0.04,-5,-1.56,27.39,33.47,65.84,108.51,78.77,53.01,435.1869,65.2354,0.15%
000522	,华润元大信息传媒科技混合,2020-09-08,2.6040,2.6040,-1.03,-5,-8.12,18.69,15.78,70.31,111.02,60.74,61.64,160.40,64.7464,0.15%
001279	,中海积极增利混合,2020-09-08,1.6150,1.6150,-0.25,-5,-7.45,27.07,19.19,54.40,109.20,62.31,43.56,61.50,47.9890,0.15%
001319	,农银信息传媒股票,2020-09-08,1.1981,1.1981,-0.51,-5,-5.42,16.43,13.03,50.50,87.12,53.90,34.83,19.81,45.6635,0.15%
009300	,西部利得中证500指数增强C,2020-09-08,1.3125,1.3125,0.02,-5,-2.08,26.02,,,,,,41.0380,41.0058,0.00%
519602	,海富通大中华混合(QDII),2020-09-07,1.4820,1.4820,-2.31,-5,-9.96,5.48,11.01,22.99,30.69,34.73,17.15,48.20,22.6821,0.15%
003378	,泰康策略优选混合,2020-09-08,1.7918,1.8328,-0.51,-5,0.21,25.93,28.57,48.41,89.67,70.56,40.73,85.8121,48.1735,0.15%
006136	,广发估值优势混合,2020-09-08,2.2836,2.2836,-1.45,-5,1.25,19.74,32.02,54.27,,,41.38,128.3372,56.4128,0.15%
007548	,易方达ESG责任投资股票,2020-09-08,1.4868,1.4868,-1.74,-5,3.62,25.33,45.15,48.67,,,43.83,48.68,,0.15%
007493	,朱雀产业臻选混合A,2020-09-08,1.6338,1.6338,0.29,-5,0.16,33.26,35.18,52.65,,,48.77,63.38,,1.50%
001858	,建信鑫利灵活配置混合,2020-09-08,1.58,1.58,-1,-5,-1.43,29.76,29.60,56.71,78.05,52.80,43.79,58,56.5934,0.15%
009246	,大摩ESG量化混合,2020-09-08,0.9732,0.9732,-0.51,-5,-3.84,,,,,,,-2.68,-2.18,0.15%
001322	,东吴新趋势,2020-09-08,0.8118,0.8118,-0.16,-5.01,-1.23,22.48,21.53,46.80,59.49,16.97,40.21,-18.82,44.6797,0.15%
001657	,长安鑫富领先混合,2020-09-08,2.39,2.39,-0.17,-5.01,-3.20,12.21,16.30,46.09,68.07,94.47,35.95,139,46.3325,0.15%
200011	,长城景气行业龙头混合,2020-09-08,1.1630,1.1880,-0.59,-5.01,-11.22,6.47,3.69,22.02,20.39,-8.50,14.52,18.8707,22.2084,0.15%
002597	,兴业成长动力混合,2020-09-08,1.1760,1.3940,-0.34,-5.01,-1.59,11.36,1.34,22.31,49.36,39.29,15.19,42.4901,20.9601,0.15%
001018	,易方达新经济混合,2020-09-08,2.88,2.88,-0.69,-5.01,-6.34,16.55,26.09,55.68,101.82,84.97,45.60,188,51.9916,0.15%
005197	,工银沪港深精选混合A,2020-09-08,1.0795,1.0795,-0.72,-5.01,-3.09,8.58,13.55,16.30,18.78,,11.31,7.95,17.3810,0.15%
005198	,工银沪港深精选混合C,2020-09-08,1.0701,1.0701,-0.71,-5.01,-3.11,8.53,13.44,16.06,18.24,,11.16,7.01,17.1394,0.00%
007494	,朱雀产业臻选混合C,2020-09-08,1.6220,1.6220,0.28,-5.01,0.10,33.06,34.77,51.72,,,48.15,62.20,,0.00%
009147	,建信新能源行业股票,2020-09-08,1.0895,1.0895,0.06,-5.01,0.66,,,,,,,8.95,8.88,0.15%
481006	,工银红利混合,2020-09-08,1.3318,1.3828,-0.13,-5.02,-1.22,25.40,32.03,51.05,75.71,59.75,39.99,39.1767,50.5973,0.15%
217010	,招商大盘蓝筹混合,2020-09-08,2.84,3.5530,-0.35,-5.02,-1.49,27.70,32.71,66.28,121.36,96.68,55.28,352.6389,65.5052,0.15%
519001	,银华价值优选混合,2020-09-08,3.1206,10.3076,0.22,-5.02,-2.33,23.99,27.62,50.35,83.99,51.60,40.42,1099.0281,49.5533,0.15%
000063	,长盛电子信息主题灵活配置混合,2020-09-08,1.8940,1.8940,-0.58,-5.02,-6.05,13.89,2.88,30.35,36.26,3.27,25.68,89.40,27.0847,0.15%
002083	,新华鑫动力灵活配置混合A,2020-09-08,1.4380,1.4380,-0.96,-5.02,-6.26,14.95,23.43,54.13,87.97,36.43,36.95,43.80,51.7241,0.10%
001714	,工银文体产业股票,2020-09-08,2.84,3.0290,-0.77,-5.02,0.35,28.10,35.95,70.26,135.85,150.19,53.68,220.9924,67.6626,0.15%
001915	,宝盈医疗健康沪港深股票,2020-09-08,2.0820,2.0820,0.10,-5.02,-6,17.89,39.17,91.54,146.10,143.22,79.02,108.20,91.0009,0.15%
005310	,广发电子信息传媒股票,2020-09-08,1.6999,1.6999,-0.82,-5.02,-6.24,18.20,14.96,69.48,114.63,,50.08,69.99,63.8937,0.15%
004845	,南华瑞盈混合发起A,2020-09-08,1.1228,1.1228,-0.27,-5.02,0.23,28.72,30.54,42.70,59.47,12.09,37.51,12.28,42.7231,0.10%
006278	,中金瑞和C,2020-09-08,1.4612,1.4612,-0.90,-5.02,-4.68,17.45,25.89,40.92,,,40.76,46.12,41.5611,0.00%
090004	,大成精选增值混合,2020-09-08,1.6181,4.0391,-0.20,-5.02,-3.66,19.28,25.06,46.13,80.71,65.86,35.21,1125.3855,44.6814,0.15%
007880	,朱雀产业智选混合A,2020-09-08,1.4070,1.4070,0.12,-5.02,0.72,26.30,28.92,,,,38.17,40.70,40.53,1.50%
009265	,易方达消费精选股票,2020-09-08,1.1734,1.1734,-1.13,-5.02,3.19,13.09,,,,,,17.34,18.68,0.15%
001644	,汇丰晋信智造先锋股票C,2020-09-08,1.9220,1.9220,0.34,-5.03,-5.86,21.84,18.16,86.11,129.03,94.87,48.35,92.1424,79.7411,0.00%
167002	,平安鼎越混合(LOF),2020-09-08,1.5157,1.5157,-0.93,-5.03,-5.80,15.20,10.93,45.28,81.67,55.68,28.77,51.57,41.9954,0.15%
004091	,博时沪港深价值优选A,2020-09-08,1.3490,1.3490,-0.47,-5.03,-0.85,9.34,9.33,12.60,23.44,17.61,4.93,34.90,13.3562,0.15%
006277	,中金瑞和A,2020-09-08,1.4697,1.4697,-0.90,-5.03,-4.67,17.52,25.99,41.11,,,40.91,46.97,41.7471,0.15%
000827	,广发百发100指数E,2020-09-08,1.4730,1.8330,-0.61,-5.03,-4.97,13.75,3.81,34.77,80.96,59.93,27.42,88.5669,31.4996,0.06%
007775	,汇安量化先锋混合A,2020-09-08,1.3597,1.3597,-0.25,-5.03,-4,17.28,22.02,,,,32.84,35.97,36.31,0.15%
001643	,汇丰晋信智造先锋股票A,2020-09-08,1.9681,1.9681,0.34,-5.03,-5.82,21.99,18.46,86.98,131.13,97.80,48.85,96.7510,80.5579,0.15%
007881	,朱雀产业智选混合C,2020-09-08,1.3984,1.3984,0.12,-5.03,0.66,26.05,28.39,,,,37.42,39.84,39.67,0.00%
290005	,泰信优势增长混合,2020-09-08,1.8670,2.4770,-0.64,-5.04,-4.60,15.32,23.89,57.69,73.67,40.91,47.24,202.8583,55.4177,0.15%
002084	,新华鑫动力灵活配置混合C,2020-09-08,1.4310,1.4310,-0.97,-5.04,-6.29,14.85,23.36,54.04,87.55,36.03,36.81,43.10,51.4675,0.10%
100022	,富国天瑞强势混合,2020-09-08,0.9347,5.4287,-0.39,-5.04,-1.15,34.16,32.31,72.10,98.66,83.85,60.43,1597.7582,70.4542,0.15%
001323	,东吴移动互联A,2020-09-08,1.3686,1.3686,-0.06,-5.04,-3.67,17.25,15.88,42.12,49.57,21.55,36.31,36.86,39.8774,0.15%
004092	,博时沪港深价值优选C,2020-09-08,1.3264,1.3264,-0.47,-5.04,-0.89,9.21,9.06,12.05,22.23,15.76,4.57,32.64,12.7973,0.00%
004725	,先锋聚元灵活配置混合C,2020-09-08,1.4141,1.4141,0.22,-5.04,-0.99,15.58,17.38,32.61,51.58,,29.27,41.3959,30.3584,0.00%
004724	,先锋聚元灵活配置混合A,2020-09-08,1.4380,1.4380,0.22,-5.04,-0.98,15.61,17.47,32.95,52.23,,29.40,43.7856,30.6593,0.15%
519068	,汇添富成长焦点混合,2020-09-08,3.1688,4.4458,-0.71,-5.04,0.21,26.62,40.61,50.26,100.91,89.63,44.47,576.6099,51.4913,0.15%
007301	,国联安中证半导体ETF联接C,2020-09-08,1.9931,1.9931,-1.44,-5.04,-12.92,6.72,4.55,61.83,,,39.12,99.2901,57.1818,0.00%
007300	,国联安中证半导体ETF联接A,2020-09-08,2.0039,2.0039,-1.45,-5.04,-12.90,6.79,4.68,62.42,,,39.36,100.37,57.7425,0.08%
007776	,汇安量化先锋混合C,2020-09-08,1.3539,1.3539,-0.25,-5.04,-4.04,17.14,21.72,,,,32.40,35.39,35.73,0.00%
005840	,富国产业驱动混合,2020-09-08,2.3786,2.3786,-0.48,-5.05,-0.47,32.47,31.01,77.84,,,64.04,137.86,76.5532,0.15%
008405	,华泰紫金泰盈混合C,2020-09-08,1.3153,1.3153,-0.42,-5.05,0.40,24.59,27.85,,,,,31.53,32.08,0.00%
008404	,华泰紫金泰盈混合A,2020-09-08,1.3169,1.3169,-0.42,-5.05,0.41,24.65,27.98,,,,,31.69,32.24,1.20%
450011	,国富研究精选混合,2020-09-08,2.6480,2.6480,0,-5.06,-0.79,30.57,38.64,54.22,111.67,93.28,44.46,164.80,53.7747,0.15%
000739	,平安新鑫先锋A,2020-09-08,1.7070,1.7070,-0.47,-5.06,-5.11,18.87,19.20,57.76,76.71,47.79,41.19,70.70,55.6261,0.12%
009360	,招商创新增长混合A,2020-09-08,1.0156,1.0156,-0.25,-5.06,-5.29,,,,,,,1.56,1.81,0.15%
165516	,信诚周期轮动混合(LOF),2020-09-08,3.8370,4.3510,-0.90,-5.07,-1.49,33.46,35.68,71.14,132.12,87.68,56.48,379.7184,70.2726,0.15%
050008	,博时第三产业混合,2020-09-08,1.0490,3.5460,-0.38,-5.07,-4.90,17.34,23.56,40.05,50.50,25.33,34.14,83.8978,39.4702,0.15%
161031	,富国中证工业4.0指数分级,2020-09-08,0.9180,0.7570,-0.33,-5.07,-5.36,17.14,14.57,54.64,103.95,45.68,40.44,-17.7686,49.3430,0.12%
007291	,汇丰晋信港股通双核策略混合,2020-09-08,1.2586,1.2586,-1.29,-5.07,-3.34,9.04,5.69,17.73,,,6.36,25.86,19.2592,0.15%
000924	,宝盈先进制造混合A,2020-09-08,2.1290,2.4410,-1.02,-5.08,-8.19,16.21,21.03,78.27,144.06,141.35,53.54,169.8297,74.6708,0.15%
470021	,汇添富优选回报灵活配置混合A,2020-09-08,1.7010,1.7010,-1.16,-5.08,-1.90,27.13,35.75,51.60,72.17,54.64,42.94,70.10,53.2502,0.15%
519991	,长信双利优选混合A,2020-09-08,2.0975,2.8551,-0.75,-5.08,1.09,22.48,23.30,49.77,71.23,65.63,40.74,290.5327,48.8974,0.15%
000826	,广发百发100指数A,2020-09-08,1.4750,1.8350,-0.61,-5.08,-5.02,13.72,3.80,34.70,80.76,59.80,27.37,88.7908,31.4438,0.12%
001515	,平安新鑫先锋C,2020-09-08,1.6630,1.6630,-0.48,-5.08,-5.19,18.79,18.87,57.03,75.61,46.13,40.81,-6.2042,55.0092,0.00%
008507	,交银内核驱动混合,2020-09-08,1.3219,1.3219,-0.46,-5.08,-0.07,22.86,25.92,,,,,32.19,32.8,0.15%
009361	,招商创新增长混合C,2020-09-08,1.0137,1.0137,-0.26,-5.08,-5.36,,,,,,,1.37,1.63,0.00%
560003	,益民创新优势混合,2020-09-08,1.2963,1.3163,-1.41,-5.09,0.54,27.66,44.53,43.10,82.35,46.03,43.55,31.6041,44.6903,0.15%
213001	,宝盈鸿利收益灵活配置混合A,2020-09-08,2.1250,4.8050,-1.07,-5.09,-8.29,15.68,21.64,80.81,148.92,161.32,55.68,1056.9527,77.1560,0.15%
001217	,易方达新收益混合C,2020-09-08,2.91,2.91,-0.61,-5.09,0.45,31.26,34.16,55.12,135.25,143.92,45.21,191,55.4965,0.00%
002272	,新华科技创新主题灵活配置混合,2020-09-08,1.23,1.23,-0.49,-5.09,-4.28,19.42,25.51,40.89,47.13,13.99,34.28,23,40.6143,0.15%
001186	,富国文体健康股票,2020-09-08,2.0310,2.0310,-0.29,-5.09,0.40,38.07,47.17,83.30,128.46,125.17,66.07,103.10,80.5851,0.15%
005037	,银华新能源新材料A,2020-09-08,1.1147,1.1147,-0.18,-5.09,-3.95,24.08,20.93,42.58,70.18,,35.79,11.4589,40.0954,0.15%
001780	,诺安改革趋势灵活配置混合,2020-09-08,1.5110,1.5110,-0.40,-5.09,-6.73,15.34,12.51,50.80,85.85,51.10,39.26,51.10,49.3110,0.15%
519097	,新华中小市值优选混合,2020-09-08,2.5870,3.3490,-0.15,-5.10,-7.18,14.47,18.67,54.08,105.64,70.65,36.81,269.5091,50.0289,0.15%
110013	,易方达科翔混合,2020-09-08,4.4640,10.3230,-0.71,-5.10,-6.28,15.53,24.90,54.84,97.72,77.78,43.74,609.4794,51.0351,0.15%
001723	,华商新动力灵活配置混合,2020-09-08,0.7630,0.7630,-0.52,-5.10,-12.40,9.63,3.11,25.08,37.48,-7.40,20.73,-23.70,24.1100,0.15%
001685	,汇添富沪港深新价值股票,2020-09-08,1.3970,1.3970,-0.64,-5.10,-2.51,14.13,22.65,30.44,27.12,16.81,26.88,39.70,31.2792,0.15%
001216	,易方达新收益混合A,2020-09-08,2.9770,2.9770,-0.63,-5.10,0.47,31.32,34.28,55.38,137.40,146.64,45.36,197.70,55.8793,0.12%
003397	,银华体育文化灵活配置混合,2020-09-08,1.75,1.75,-0.62,-5.10,-0.40,22.46,26.90,66.98,90.84,75.88,50.60,75,63.6617,0.15%
003152	,华富天鑫灵活配置混合A,2020-09-08,1.4240,1.4240,-1.01,-5.10,-2.49,14.15,19.73,58.80,67.08,45.72,51.25,42.40,58.6983,0.15%
005038	,银华新能源新材料C,2020-09-08,1.1001,1.1001,-0.17,-5.10,-3.98,23.97,20.68,41.98,68.70,,35.41,9.9990,39.5114,0.00%
005660	,嘉实资源精选股票A,2020-09-08,1.6980,1.6980,-0.43,-5.10,-5.79,33.46,33.38,48.73,,,33.31,69.80,47.0974,0.15%
006401	,先锋量化优选混合A,2020-09-08,1.2821,59.9233,-0.28,-5.10,-2.08,8.46,11.48,23.48,,,17.22,5892.3297,23.8632,0.15%
007139	,富国民裕进取沪港深成长,2020-09-08,1.5559,1.5559,-0.73,-5.10,-1.41,16.56,30.67,43.01,,,34.40,55.59,44.9149,0.15%
004557	,北信瑞丰鼎丰灵活配置混合,2020-09-08,1.0746,1.0746,-0.30,-5.10,-7.30,4.22,-5.59,,,,4.89,7.46,7.78,0.15%
590005	,中邮核心主题混合,2020-09-08,2.6580,2.8180,-0.71,-5.11,-5.98,19.89,26.51,65.92,95.15,43.06,57.65,207.0762,66.0670,0.15%
003153	,华富天鑫灵活配置混合C,2020-09-08,1.3829,1.3829,-1.02,-5.11,-2.56,13.91,19.25,57.69,64.57,42.38,50.41,38.29,57.6086,0.00%
005281	,中科沃土转型升级混合,2020-09-08,1.23,1.23,-0.10,-5.11,-4.26,20.34,20.29,43.21,50.98,,33.51,23,43.0630,0.15%
005661	,嘉实资源精选股票C,2020-09-08,1.6836,1.6836,-0.43,-5.11,-5.83,33.30,33.05,48.11,,,32.87,68.36,46.5038,0.00%
006243	,中银双息回报混合,2020-09-08,1.6153,1.6553,-0.77,-5.11,-0.44,21.03,28.88,44.62,,,39.24,67.3279,45.5993,0.15%
005698	,华夏全球科技先锋混合,2020-09-07,1.2843,1.2843,-1.71,-5.11,-1.74,7.01,13.18,18.41,25.16,,8.89,28.43,18.3359,0.15%
006402	,先锋量化优选混合C,2020-09-08,1.2617,1.2617,-0.28,-5.11,-2.13,8.29,11.16,22.54,,,16.76,26.17,22.9521,0.00%
006259	,添富红利增长混合A,2020-09-08,1.6068,1.6068,-0.50,-5.11,-1.96,31.22,35.92,52.32,,,38.85,60.68,52.9167,0.15%
008975	,富国中证消费50ETF联接A,2020-09-08,1.4826,1.4826,-0.77,-5.11,2.14,23.67,,,,,,48.26,49.41,0.12%
008077	,九泰天奕量化价值混合A,2020-09-08,1.1224,1.1224,0.04,-5.11,-2.32,12.27,,,,,,12.24,12.2,0.15%
450003	,国富潜力组合混合A,2020-09-08,1.8170,2.9180,0.17,-5.12,-1.20,29.69,37.34,58.04,115.83,92.66,49.67,349.2950,57.0008,0.15%
001781	,建信现代服务业股票,2020-09-08,1.6680,1.6680,-1.48,-5.12,-5.76,15.51,22.92,45.42,76.32,40.17,35.06,66.80,46.9618,0.15%
519727	,交银成长30混合,2020-09-08,2.1870,2.6470,-0.55,-5.12,-7.72,23.91,15.71,49.59,164.77,109.68,35.92,213.6075,44.2914,0.15%
001154	,北信瑞丰平安中国,2020-09-08,1.1110,1.1110,0.54,-5.12,-1.77,21.55,17.44,31.64,46.38,5.31,30.40,11.10,28.1903,0.15%
519772	,交银新生活力灵活配置混合,2020-09-08,2.9440,2.9440,-0.41,-5.12,-0.27,23.03,25.76,65.58,105.73,148.86,46.61,194.40,62.4176,0.15%
005545	,中银改革红利灵活配置混合,2020-09-08,1.8480,1.8480,-0.28,-5.12,-1.66,20.35,22.55,49.38,90.57,,34.92,84.80,48.1769,0.15%
005358	,东方阿尔法精选混合A,2020-09-08,1.6139,1.6139,-0.32,-5.12,-6.54,22.52,37.19,50.86,80.06,,47.77,61.39,50.7402,0.15%
005399	,长信量化价值驱动混合A,2020-09-08,1.3920,1.5170,0.30,-5.12,-2.63,22.75,21.43,33.97,55.92,,32.60,56.6331,31.3487,0.15%
006610	,银华远见混合发起式,2020-09-08,1.3819,1.3819,-0.66,-5.12,-6.56,17.76,18.31,30.80,,,25.23,38.19,30.9887,0.15%
007579	,宝盈先进制造混合C,2020-09-08,2.1110,2.3160,-1.03,-5.12,-8.26,15.99,20.55,76.83,,,52.69,106.9928,73.2678,0.00%
008976	,富国中证消费50ETF联接C,2020-09-08,1.4797,1.4797,-0.78,-5.12,2.10,23.55,,,,,,47.97,49.13,0.00%
460010	,华泰柏瑞亚洲领导企业混合,2020-09-07,1.46,1.46,-1.95,-5.13,-8.52,32.61,44.13,55.98,59.21,59.04,49.90,46,54.9894,0.16%
005359	,东方阿尔法精选混合C,2020-09-08,1.5932,1.5932,-0.33,-5.13,-6.58,22.36,36.85,50.09,78.27,,47.26,59.32,49.9859,0.00%
006260	,添富红利增长混合C,2020-09-08,1.5874,1.5874,-0.50,-5.13,-2.03,30.96,35.36,51.01,,,38.09,58.74,51.6301,0.00%
008137	,九泰天奕量化价值混合C,2020-09-08,1.1197,1.1197,0.03,-5.13,-2.39,12.01,,,,,,11.97,11.94,0.00%
161028	,富国中证新能源汽车指数分级,2020-09-08,1.0510,1.0180,-0.85,-5.14,-5.06,14.24,7.91,58.52,67.81,4.62,27.59,5.2741,54.8847,0.12%
001397	,建信精工制造指数增强,2020-09-08,1.5972,1.5972,0.06,-5.14,-2.28,25.23,27.28,40.75,72.97,34.54,33.60,59.72,38.7035,0.15%
001983	,中邮低碳配置混合,2020-09-08,1.0880,1.0880,-0.55,-5.14,-5.72,12.98,15.50,45.65,86.62,40.39,31.88,8.80,43.0065,0.15%
160813	,长盛同盛成长优选(LOF),2020-09-08,1.1450,3.67,0.17,-5.14,-1.04,30.56,21.16,39.63,61.72,41.71,42.95,14.50,36.5591,0.15%
540008	,汇丰晋信低碳先锋股票,2020-09-08,1.9949,2.0949,0.36,-5.14,-6.10,21.91,17.82,88.89,87.67,21.08,48.45,117.5434,82.1239,0.15%
007084	,天治转型升级混合,2020-09-08,1.7114,1.7114,-0.37,-5.14,-0.85,32.23,39.51,64.18,,,50.84,71.14,63.9340,0.15%
501005	,汇添富中证精准医疗指数A,2020-09-08,1.7348,1.7348,0.49,-5.15,-8.76,27.30,40.54,77.13,113.23,79.47,65.88,73.48,75.6870,0.08%
481015	,工银主题策略混合,2020-09-08,3.4650,3.4650,-1.06,-5.15,0.32,34.82,38.38,74.21,116.29,57.64,64.22,246.50,72.0039,0.15%
002418	,汇添富优选回报灵活配置混合C,2020-09-08,1.6960,1.6960,-1.17,-5.15,-1.97,26.95,35.46,50.89,70.80,53.07,42.52,69.60,52.5333,0.00%
501006	,汇添富中证精准医疗指数C,2020-09-08,1.7056,1.7056,0.49,-5.15,-8.80,27.17,40.25,76.49,111.85,77.59,65.42,70.56,75.0516,0.00%
360006	,光大新增长混合,2020-09-08,1.7372,3.9853,-0.22,-5.15,-3.97,21.96,23.67,58.71,114.20,84.94,48.33,625.7038,55.1161,0.15%
168104	,九泰锐丰灵活配置混合(LOF)A,2020-09-08,1.8201,1.8478,0.14,-5.15,-0.44,31.90,31.14,49.64,88.98,74.49,41.69,86.9958,48.9347,0.15%
530003	,建信优选成长混合A,2020-09-08,2.5006,4.1906,-0.97,-5.15,-2.29,20.81,20.90,42.41,69.27,52.25,28.33,548.5524,42.6859,0.15%
005486	,平安量化精选混合A,2020-09-08,1.3099,1.3099,-0.83,-5.15,-2.75,19.23,20.51,29.76,50.05,,22.40,30.99,29.7162,0.15%
260108	,景顺长城新兴成长混合,2020-09-08,2.6150,4.2520,-0.98,-5.15,3.36,32.47,43.29,52.40,144.32,168.22,48.06,607.1244,54.7662,0.15%
006557	,海富通研究精选混合A,2020-09-08,1.4324,1.4324,-0.69,-5.15,-1.76,19.55,14.29,37.41,,,27.14,43.24,35.4272,0.15%
006786	,泰康港股通大消费指数A,2020-09-08,1.3036,1.3036,-1.24,-5.15,0.93,13.09,28.36,32.14,,,25.39,30.36,34.5840,0.10%
006787	,泰康港股通大消费指数C,2020-09-08,1.2963,1.2963,-1.23,-5.15,0.90,12.99,28.11,31.62,,,25.07,29.63,34.0380,0.00%
168111	,九泰锐丰灵活配置混合(LOF)C,2020-09-08,1.8201,1.8201,0.14,-5.15,-0.44,31.90,31.26,49.64,,,41.76,59.9244,48.9347,0.00%
162006	,长城久富混合(LOF),2020-09-08,2.2017,4.9315,-0.12,-5.16,-8.14,27.89,38.63,91.15,113.45,97.83,74.63,332.4658,89.4954,0.15%
519056	,海富通内需热点混合,2020-09-08,3.1420,3.1420,-1.07,-5.16,2.51,28.24,49.19,69.11,173.93,198.67,54.70,214.20,70.1125,0.15%
005487	,平安量化精选混合C,2020-09-08,1.2801,1.2801,-0.84,-5.16,-2.82,18.99,20.01,28.49,47.36,,21.72,28.01,28.4605,0.00%
519013	,海富通风格优势混合,2020-09-08,1.0820,2.1880,-0.64,-5.17,-0.92,23.52,26.85,59.12,103.77,35.76,42.56,158.8539,57.3699,0.15%
004858	,长信量化多策略股票C,2020-09-08,1.6150,1.6150,0.31,-5.17,-2.06,22.26,22.16,41.17,60.22,24.71,31.51,34.0249,39.1530,0.00%
006556	,海富通研究精选混合C,2020-09-08,1.3956,1.3956,-0.69,-5.17,-1.83,19.30,13.76,36.26,,,26.37,39.56,34.3114,0.00%
007581	,宝盈鸿利收益灵活配置混合C,2020-09-08,2.11,2.2250,-1.08,-5.17,-8.38,15.36,21.06,79.40,,,54.69,114.2431,75.7925,0.00%
008174	,国泰蓝筹精选混合A,2020-09-08,1.3193,1.3193,-0.81,-5.18,5.07,20.19,31.50,,,,,31.93,33.01,0.15%
