基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
128112	,国投瑞银优化增强债券C,2020-11-23,1.6420,1.9480,0.18,0.06,1.11,0.43,7.04,12.39,16.29,25.25,9.69,104.7829,11.1567,0.00%
002604	,华夏新起点混合A,2020-11-23,1.6650,1.6650,0.42,0.06,2.97,-2.97,22.52,41.70,80.19,47.61,37.72,66.50,43.3560,0.15%
003026	,安信新价值混合A,2020-11-23,1.4556,1.5056,0.22,0.06,1.95,3.34,4.59,9.12,26.18,27,5.26,51.9158,5.0762,0.08%
002846	,泓德泓华混合,2020-11-23,2.5497,2.5497,0.43,0.06,9.03,17.93,63.97,90.13,192.40,144.22,80.83,154.97,69.3436,0.15%
003116	,光大保德信诚鑫混合C,2020-11-23,1.2667,1.2667,0.27,0.06,1.23,2.42,12.31,17.57,27.27,25.19,15.60,26.67,15.4248,0.00%
003626	,平安鑫利混合A,2020-11-23,1.1578,1.1874,0.28,0.06,1.13,0.07,8.02,6.69,11.10,15.80,6.29,19.2047,6.3859,0.08%
003115	,光大保德信诚鑫混合A,2020-11-23,1.2575,1.2575,0.27,0.06,1.24,2.44,12.40,17.89,27.92,23.70,15.88,25.75,15.7781,0.08%
000511	,国泰国策驱动灵活配置混合A,2020-11-20,1.7970,1.7970,0.11,0.06,0.79,3.87,15.71,22.58,41.61,4.17,19.72,79.70,20.9399,0.08%
000143	,鹏华双债加利债券,2020-11-23,1.6815,1.7315,0.33,0.06,1.47,1.14,8.20,15.58,25.64,27.79,12.88,76.4908,12.9687,0.08%
002489	,国泰民福策略价值混合,2020-11-20,1.4099,1.4099,0.12,0.06,0.65,3.51,14.25,22.97,34.92,36.22,20.02,40.99,21.2680,0.12%
001562	,易方达瑞和灵活配置混合,2020-11-23,1.5770,1.5770,0.19,0.06,1.02,2.34,6.77,21.87,71.41,,13.53,57.70,20.1400,0.06%
006433	,平安鑫利混合C,2020-11-23,1.1535,1.1535,0.28,0.06,1.12,0.05,7.98,6.60,10.75,,6.22,11.1058,6.2622,0.00%
006638	,人保鑫盛纯债A,2020-11-23,0.9349,0.9349,0.13,0.06,-0.56,-2.69,-1.80,-9.85,,,-6.58,-6.51,-7.1048,0.08%
006639	,人保鑫盛纯债C,2020-11-23,0.9295,0.9295,0.14,0.06,-0.59,-2.75,-1.91,-10.06,,,-6.77,-7.05,-7.3289,0.00%
000326	,南方中小盘成长股票,2020-11-23,1.7214,1.8494,0.24,0.06,3.38,3.31,41.32,59.25,80.54,79.71,44.29,88.8846,51.0112,0.15%
006603	,嘉实互融精选股票,2020-11-23,1.2712,1.2712,1.04,0.06,3.32,0.04,20.42,28.37,,,22.49,27.12,22.6531,0.15%
008532	,惠升惠民混合C,2020-11-23,1.0901,1.2555,0.07,0.06,2.50,2.42,25.90,,,,,26.0776,22.4229,0.00%
008127	,广发趋势优选灵活配置混合C,2020-11-23,1.5838,1.6608,0.04,0.06,0.69,-0.15,3.52,8.21,,,6.38,8.7239,8.4082,0.00%
008434	,凯石岐短债C,2020-11-23,1.0019,1.0272,0.09,0.06,0.09,0.38,1.30,,,,,2.7441,2.3667,0.00%
168702	,合煦智远金融科技指数(LOF)C,2020-11-23,1.0889,1.0889,0.32,0.06,-2.20,-3.93,8.45,,,,,8.89,13.49,0.00%
009017	,银华港股通精选股票发起式,2020-11-23,1.2732,1.2732,0.49,0.06,7.59,-2.40,24.68,,,,,27.32,22.92,0.15%
009763	,惠升和悦债券A,2020-11-23,1.1474,1.6366,0.10,0.06,0.21,0.59,,,,,,63.8870,63.07,0.08%
009014	,泓德睿泽混合,2020-11-23,1.6025,1.6025,0.43,0.06,8.64,16.60,54.67,,,,,60.25,39.36,1.50%
009301	,恒生前海短债债券A,2020-11-23,1.0056,1.0056,0.13,0.06,0.23,0.45,,,,,,0.56,-0.1,0.04%
009764	,惠升和悦债券C,2020-11-23,1.0684,1.5242,0.10,0.06,0.18,0.50,,,,,,52.5999,51.95,0.00%
010026	,广发聚瑞混合C,2020-11-23,4.0874,4.0874,0.69,0.06,8.61,,,,,,,10.9711,,0.00%
000057	,中银消费主题混合,2020-11-23,2.1490,2.1490,0.19,0.05,4.63,1.46,28.84,42.60,78.79,37.67,38.82,114.90,40.8814,0.15%
340009	,兴全磐稳增利债券A,2020-11-23,1.4357,1.8357,0.36,0.05,0.10,-0.18,2.66,6.37,10.76,16.24,3.32,95.1739,6.2422,0.08%
000149	,华安双债添利债券A,2020-11-23,1.2899,1.6099,0.21,0.05,0.37,0.01,1.90,5.38,9.41,16.31,4.27,66.8642,4.8617,0.08%
002724	,江信祺福C,2020-11-23,1.2436,1.2436,0.31,0.05,1.65,2.56,9.98,13.17,25.65,28.25,9.31,24.3476,9.2832,0.00%
003358	,易方达中债7-10年国开债A,2020-11-23,1.1030,1.1030,0.32,0.05,0.52,0.33,-2.32,3.55,8.81,20.49,2.76,10.30,2.5668,0.08%
003027	,安信新价值混合C,2020-11-23,1.4420,1.4920,0.22,0.05,1.93,3.28,4.49,8.90,25.72,26.18,5.07,50.5273,4.8720,0.00%
080012	,长盛电子信息产业混合,2020-11-23,2.1590,3.3760,0.47,0.05,4.35,0.37,30.64,61.95,111.29,39.42,46.44,360.7875,53.6225,0.15%
004558	,汇安丰裕灵活配置混合A,2020-11-23,1.2945,1.3435,0.07,0.05,4.15,-4.64,14.01,29.01,51.88,30.50,22.84,35.3725,29.7397,0.15%
004476	,景顺长城沪港深领先科技,2020-11-23,2.0540,2.0540,0.44,0.05,4.90,4.58,35.22,57.39,126.21,86.73,46.82,105.40,49.0318,0.15%
270002	,广发稳健增长混合A,2020-11-23,1.7677,4.7263,-0.25,0.05,2.14,0.80,12.06,25.23,63.31,51.49,23.92,1201.2056,29.1809,0.15%
005440	,华安全球稳健配置(QDII-FOF)A,2020-11-20,1.1067,1.1067,0.68,0.05,0.93,-1.24,4.30,5.61,10.84,,4.38,10.67,4.8847,0.15%
005441	,华安全球稳健配置(QDII-FOF)C,2020-11-20,1.0929,1.0929,0.69,0.05,0.90,-1.34,4.09,5.18,9.95,,4,9.29,4.4591,0.00%
002745	,北信瑞丰丰利混合,2020-11-23,1.0313,1.0313,0.59,0.05,3.03,-2.31,-0.48,-0.75,0.22,1.11,-0.64,3.13,-0.0867,0.08%
007554	,财通恒利纯债,2020-11-23,1.0041,1.0141,0.10,0.05,0.02,0.17,-1,2.13,,,1.60,1.4117,,0.08%
008162	,浦银安盛经济带崛起混合C,2020-11-23,1.2928,1.3188,0.21,0.05,1.84,3.24,15.03,19.47,,,17.76,20.2640,16.9709,0.00%
009302	,恒生前海短债债券C,2020-11-23,1.0037,1.0037,0.12,0.05,0.19,0.35,,,,,,0.37,-0.19,0.00%
009661	,平安研究睿选混合A,2020-11-23,1.0515,1.0515,1.42,0.05,7.12,5.34,,,,,,5.15,,0.15%
471060	,汇添富理财60天债券B,,,,,0.0483,0.1645,0.1548,1.0445,2.4446,,,1.4207,3.51,,0.00%
090021	,大成月添利债券A,2020-11-23,1.0050,1.0050,0.02,0.04,0.15,0.38,,,,,,0.50,-23.9299,0.00%
485018	,工银7天理财债券B,2020-11-02,1.0183,1.0183,0.02,0.04,0.23,0.62,0.84,,,,,1.83,,0.00%
001053	,南方创新经济,2020-11-23,2.59,2.59,0.54,0.04,7.25,7.51,43.41,78.25,148.08,109.89,72.09,159,62.6456,0.15%
519933	,长信利发债券,2020-11-23,1.2130,1.3710,0.29,0.04,1.53,0.68,6.99,14.33,38,40.08,12.54,39.5771,14.0281,0.08%
002458	,国泰民利策略收益混合,2020-11-20,1.3522,1.3522,0.10,0.04,1.32,5.01,18.56,26.21,29.77,31.79,22.93,35.22,22.9383,0.12%
001323	,东吴移动互联A,2020-11-23,1.5020,1.5020,0.95,0.04,5.97,9.50,34.62,56.78,88.22,39.20,49.60,50.20,39.8774,0.15%
001864	,中海魅力长三角混合,2020-11-23,2.4330,2.4330,0.62,0.04,6.20,6.01,34.42,80.76,156.92,81.84,68.14,143.30,74.9614,0.15%
002295	,广发稳安灵活配置A,2020-11-23,1.7170,1.7170,-0.10,0.04,5.03,4.54,35.21,49.96,59.28,62.90,46.31,71.70,39.3576,0.10%
002585	,建信兴利灵活配置混合,2020-11-23,1.4109,1.4109,0.43,0.04,5.57,8.68,30.40,35.10,34.09,36.06,28.86,41.09,20.2381,0.15%
003426	,江信添福C,2020-11-23,1.0785,1.0885,0.02,0.04,0.09,-0.02,-0.88,0.64,7.37,12.61,0.06,8.9270,0.6452,0.00%
003425	,江信添福A,2020-11-23,1.1443,1.1543,0.02,0.04,0.11,0.05,-0.74,0.90,13.22,19.10,0.32,15.5661,1.0268,0.05%
003845	,汇安丰恒灵活配置混合A,2020-11-23,0.9201,0.9201,0.15,0.04,0.47,0.85,0.61,3.57,16.75,-14.69,2.94,-7.99,2.8588,0.15%
003664	,新沃通利纯债A,2020-11-23,1.0330,1.0930,0.02,0.04,0.14,0.48,-0.02,1.47,5.15,10.33,1.14,9.3070,1.3500,0.06%
003846	,汇安丰恒灵活配置混合C,2020-11-23,1.0009,1.0009,0.14,0.04,0.45,0.82,0.68,3.58,27.26,-7.13,2.96,0.09,2.8874,0.00%
000663	,国投瑞银美丽中国混合,2020-11-23,2.6980,3.3690,0.37,0.04,8.27,5.93,45.29,78.61,170.19,125.16,64.81,315.8718,67.1958,0.15%
001668	,汇添富全球互联混合,2020-11-20,2.7120,2.7120,1.01,0.04,2.19,5.61,30.82,59.06,104.37,87.29,52.02,172.2892,54.1516,0.16%
003009	,中融盈泽中短债A,2020-11-23,1.1575,1.3016,0.03,0.04,0.19,0.40,-0.42,3.20,8.13,28.51,2.64,31.1782,3.4202,0.03%
519039	,长盛同德主题混合,2020-11-23,1.9526,5.5952,1.02,0.04,7.56,6.18,28.86,36.25,66.12,26.19,30.04,95.26,27.6123,0.15%
004559	,汇安丰裕灵活配置混合C,2020-11-23,1.4041,1.4531,0.06,0.04,4.14,-4.68,13.94,28.88,66.07,41.02,22.73,46.3263,29.9649,0.00%
000021	,华夏优势增长混合,2020-11-23,2.77,3.94,1.02,0.04,9.49,11.56,39.83,55.97,105.64,51.78,44.50,467.2569,38.4398,0.15%
006974	,金鹰鑫日享债券A,2020-11-23,1.0662,1.0662,0.23,0.04,0.87,0.90,0.66,4.09,,,2.93,6.62,3.5472,0.08%
007251	,广发睿享稳健增利混合,2020-11-23,1.0940,1.0940,0.03,0.04,0.53,0.02,4.90,8.88,,,8.28,9.40,,0.15%
008571	,金信民达纯债A,2020-11-23,1,1,0.15,0.04,-0.63,-0.18,,,,,,0,0.1,0.08%
008572	,金信民达纯债C,2020-11-23,0.9991,0.9991,0.15,0.04,-0.65,-0.23,,,,,,-0.09,0.05,0.00%
009326	,广发稳健增长混合C,2020-11-23,1.7642,1.7642,-0.25,0.04,2.11,0.70,11.84,,,,,10.9839,10.185,0.00%
009261	,民生加银聚利6个月混合C,2020-11-23,1.0826,1.0826,0.13,0.04,0.82,1.57,8.27,,,,,8.26,6.86,0.00%
008543	,西部利得新瑞混合A,2020-11-23,0.9997,0.9997,0.20,0.04,0.09,-0.03,,,,,,-0.03,,0.15%
009662	,平安研究睿选混合C,2020-11-23,1.0493,1.0493,1.41,0.04,7.06,5.18,,,,,,4.93,,0.00%
009260	,民生加银聚利6个月混合A,2020-11-23,1.0846,1.0846,0.14,0.04,0.85,1.66,8.46,,,,,8.46,6.98,0.06%
008544	,西部利得新瑞混合C,2020-11-23,0.9995,0.9995,0.20,0.04,0.09,-0.05,,,,,,-0.05,,0.00%
009151	,国寿策略优选3个月持有混合(FOF),2020-11-20,1.0296,1.0296,0.13,0.04,0.92,2.50,,,,,,2.96,0.82,0.08%
550009	,信诚中小盘混合,2020-11-23,3.1240,3.2540,0.84,0.03,6.33,8.13,40.78,86.51,176.71,100.64,64.08,252.9814,69.3890,0.15%
000263	,工银信息产业混合,2020-11-23,3.89,4.1670,0.62,0.03,9.92,22.06,77.06,111.07,222.55,164.81,98.07,354.7906,77.7778,0.15%
000531	,东吴阿尔法灵活配置混合,2020-11-23,1.6574,1.6574,0.75,0.03,1.26,-1.84,25.60,36.52,67.41,32.38,29.89,65.74,32.7484,0.15%
000809	,招商招利1个月期理财债券B,2020-11-23,1.0142,1.0142,0.01,0.03,0.13,0.60,0.68,,,,,1.42,,0.00%
000327	,南方新蓝筹混合,2020-11-23,2.2005,2.2005,0.22,0.03,3.74,3.95,41.70,59.33,104.47,100.78,44.63,120.05,50.4991,0.15%
240010	,华宝行业精选混合,2020-11-23,1.6793,1.6793,0.29,0.03,2.98,3.24,31.02,47.28,66.33,14.77,36.50,67.93,32.7629,0.15%
001695	,泓德泓业混合,2020-11-23,2.1477,2.2577,0.35,0.03,6.76,12.92,44.72,65.08,127.51,103.08,58.15,136.9946,51.3856,0.15%
519679	,银河主题混合,2020-11-23,6.2680,6.8360,1.16,0.03,6.26,2.47,40.29,70.37,147.16,74.69,65.51,633.9711,63.6741,0.60%
004148	,圆信永丰多策略,2020-11-23,1.7725,1.7725,0.85,0.03,4.85,0.68,25.53,47.16,97.23,48.29,37.85,77.25,42.7316,0.15%
003594	,长盛盛崇灵活配置混合A,2020-11-23,1.3750,1.5351,0.34,0.03,3.03,4.63,32.63,32.26,36.41,45.23,31.86,59.1723,26.1323,0.08%
003665	,新沃通利纯债C,2020-11-23,1.0283,1.1083,0.02,0.03,0.10,0.35,-0.24,1.04,4.40,9.35,0.75,10.8362,0.9225,0.00%
167003	,平安鼎弘混合(LOF)A,2020-11-23,1.0818,1.0818,0.06,0.03,-0.49,-1.40,0.59,0.73,6.91,6.01,0.45,8.18,-0.4290,0.12%
003595	,长盛盛崇灵活配置混合C,2020-11-23,1.3669,1.5063,0.33,0.03,3.01,4.60,32.57,32.14,35.52,42.05,31.75,55.4762,26.0017,0.00%
003811	,中金金利A,2020-11-23,1.0275,1.1380,0.02,0.03,0.11,0.26,-0.25,1.20,4.48,9.97,0.59,14.0087,1.3865,0.10%
003010	,中融盈泽中短债C,2020-11-23,1.1513,1.2954,0.02,0.03,0.16,0.34,-0.51,2.95,7.64,27.74,2.41,30.5019,3.2035,0.00%
370027	,上投摩根智选30混合,2020-11-23,3.2390,3.5480,0.62,0.03,5.78,10.96,57.46,87.81,194.07,78.54,77.97,279.9387,68.3416,0.15%
005620	,中欧品质消费股票A,2020-11-23,2.3851,2.3851,-0.12,0.03,0.58,-4.69,31.20,73.20,167.84,,69.37,138.51,90.8366,0.15%
005544	,银华瑞和灵活配置混合,2020-11-23,2.0706,2.0706,1.14,0.03,10.16,11.14,48.09,56.64,131.09,,53.95,107.06,46.4169,0.15%
005864	,国投瑞银顺达纯债债券,2020-11-23,1.0186,1.0866,0.23,0.03,0.08,0.26,-1.58,1.39,5.58,,0.82,8.7915,1.2240,0.08%
005579	,光大保德信晟利债券A,2020-11-23,1.0833,1.0833,0.20,0.03,-0.53,-1.06,2.39,3.10,7.30,,2.69,8.33,4.5437,0.08%
005887	,华夏鼎沛债券C,2020-11-23,1.3970,1.4333,0.68,0.03,1.50,-2.08,13.75,23.10,44.74,,15.53,43.9983,19.8311,0.00%
005886	,华夏鼎沛债券A,2020-11-23,1.4103,1.4469,0.69,0.03,1.53,-1.98,13.97,23.58,45.89,,15.94,45.3793,20.3043,0.08%
005580	,光大保德信晟利债券C,2020-11-23,1.0697,1.0697,0.20,0.03,-0.55,-1.16,2.20,2.70,6.09,,2.33,6.97,4.1265,0.00%
006613	,富荣富金专项金融债纯债,2020-11-23,1.0583,1.0583,0.02,0.03,0.13,0.22,-0.09,3.83,,,3.24,5.83,3.5464,0.08%
006975	,金鹰鑫日享债券C,2020-11-23,1.0644,1.0644,0.23,0.03,0.86,0.87,0.60,3.99,,,2.84,6.44,3.4506,0.00%
006961	,南方7-10年国开债A,2020-11-23,1.0680,1.0680,0.30,0.03,0.52,0.25,-2.25,3.24,,,2.62,6.80,1.6644,0.06%
006962	,南方7-10年国开债C,2020-11-23,1.0661,1.0661,0.30,0.03,0.51,0.24,-2.30,3.13,,,2.53,6.61,1.5595,0.00%
006292	,易方达汇诚养老2043混合(FOF),2020-11-19,1.3343,1.3343,0.33,0.03,2.33,3.75,15.79,22.49,,,20.50,33.43,19.4977,0.12%
007241	,中欧预见养老2050五年持有(FOF)A,2020-11-19,1.4254,1.4254,0.64,0.03,1.27,0.24,18.84,30.39,,,25.75,41.63,30.2440,0.15%
007081	,建信中债5-10国开指数C,2020-11-23,1.0146,1.0443,0.28,0.03,0.51,0.34,-1.52,3.85,,,3.20,4.3803,3.2897,0.00%
007232	,万家平衡养老目标三年(FOF),2020-11-19,1.2456,1.2456,0.35,0.03,1.05,1.19,13.05,18.72,,,15.32,24.56,16.8600,0.12%
008667	,国泰鑫利一年持有期混合C,2020-11-20,1.0547,1.0547,0.09,0.03,-0.49,-0.95,2.94,,,,,5.47,6.29,0.00%
007398	,兴全磐稳增利债券C,2020-11-23,1.4304,1.8304,0.35,0.03,0.07,-0.29,2.45,,,,2.95,3.5621,3.9603,0.00%
007080	,建信中债5-10国开指数A,2020-11-23,1.0157,1.0454,0.27,0.03,0.50,0.37,-1.45,3.95,,,3.28,4.4920,3.381,0.05%
008666	,国泰鑫利一年持有期混合A,2020-11-20,1.0599,1.0599,0.08,0.03,-0.45,-0.80,3.24,,,,,5.99,6.7,0.12%
009618	,交银启汇混合,2020-11-23,1.0859,1.0859,0.72,0.03,5.85,7.19,,,,,,8.59,1.78,0.15%
040045	,华安添鑫中短债A,2020-11-23,1.0567,1.3313,0.03,0.02,0.15,0.65,0.92,3.96,4.79,-5.23,3.57,34.5194,3.5975,0.045%
485020	,工银14天理财债券发起B,2020-11-23,1.0109,1.0109,0.03,0.02,0.10,0.55,,,,,,1.09,-23.8766,0.00%
000338	,鹏华双债保利债券,2020-11-23,1.2732,1.5175,0.28,0.02,1.31,0.51,6.19,13.22,20.58,26.02,10.82,59.1705,10.7475,0.08%
000319	,泰达淘利债券A,2020-11-23,1.0984,1.3922,0.05,0.02,0.05,0,0.94,3.51,8.11,14.49,2.02,41.4465,4.2430,0.08%
001381	,鹏华弘泽混合C,2020-11-23,1.3470,1.3470,0.16,0.02,1.26,1.91,6.44,14,22.95,20.43,11.33,34.70,11.3785,0.00%
001172	,鹏华弘泽混合A,2020-11-23,1.3776,1.3776,0.16,0.02,1.27,1.94,6.51,14.14,23.50,21.10,11.46,37.76,11.5260,0.15%
310358	,申万菱信新经济混合,2020-11-23,1.2965,2.7187,0.41,0.02,3.11,-4.89,32.47,49.62,76.13,16.66,36.13,228.4524,45.3139,0.15%
002796	,景顺长城景盈双利债券A,2020-11-23,1.1746,1.1796,0.25,0.02,0.22,-0.58,-0.47,3.06,9.91,14.62,2.08,18.0454,2.6530,0.08%
162205	,泰达宏利风险预算混合,2020-11-23,1.2561,3.2401,0.30,0.02,2.60,3.14,13.10,20.23,35.78,24.55,16.66,520.2451,14.8659,0.15%
003254	,前海开源鼎裕债券A,2020-11-23,1.2038,1.9538,0.02,0.02,0.11,-1.05,-1.25,1.45,95.35,88.21,0.98,95.5893,1.4071,0.08%
003812	,中金金利C,2020-11-23,1.0257,1.1368,0.02,0.02,0.07,0.16,-0.45,1.02,3.91,9.04,0.46,13.8622,1.2033,0.00%
004226	,国寿安保稳诚混合C,2020-11-23,1.1048,1.2704,0.26,0.02,1.81,3.72,9.86,16.21,19.41,21.27,14,29.5559,11.3921,0.00%
501105	,建信金融债8-10年(LOF),2020-11-23,1.1815,1.1815,0.31,0.02,0.40,0.16,-2.69,2.23,6.60,17.46,1.59,18.1382,1.1227,0.04%
217025	,招商理财7天债券A,2020-11-23,1.0085,1.0085,0.02,0.02,0.07,0.58,0.66,,,,,0.85,,0.00%
005076	,创金合信优选回报灵活配置混合,2020-11-23,1.0787,1.6157,0.01,0.02,0.05,0.11,29.71,60.13,79.60,63.66,47.66,63.9067,55.7373,0.12%
004774	,添富添福吉祥混合,2020-11-23,1.2405,1.2405,0.36,0.02,1.28,1.79,7.09,9.93,19.19,18.36,8.58,24.05,7.0157,0.10%
005004	,交银品质升级混合,2020-11-23,1.9742,1.9742,0.07,0.02,8.96,19.06,69,95.72,143.76,,86.25,97.42,67.9327,0.15%
005621	,中欧品质消费股票C,2020-11-23,2.3367,2.3367,-0.12,0.02,0.52,-4.88,30.68,71.85,164.81,,68.18,133.67,89.3427,0.00%
006481	,海富通上清所短融债券A,2020-11-23,1.0137,1.0485,0.02,0.02,0.16,0.58,0.72,2.47,,,2.04,4.9264,2.4924,0.10%
006604	,嘉实消费精选股票A,2020-11-23,1.9854,1.9854,0.53,0.02,12.05,13.05,63.68,81.93,,,75.17,98.54,63.1855,0.15%
007073	,海富通上清所短融债券C,2020-11-23,1.0169,1.0512,0.02,0.02,0.14,0.51,0.60,2.25,,,1.85,4.9112,2.2981,0.00%
160125	,南方香港优选股票,2020-11-20,1.3980,1.4880,0.32,0.02,2.19,-0.58,24.43,28.35,46.46,35.20,21.69,52.0232,25.3978,0.13%
007242	,中欧预见养老2050五年持有(FOF)C,2020-11-19,1.4269,1.4269,0.65,0.02,1.24,0.16,18.66,30,,,25.42,41.77,29.8625,0.00%
004225	,国寿安保稳诚混合A,2020-11-23,1.1062,1.2744,0.25,0.02,1.81,3.74,9.91,16.32,19.62,21.62,14.08,30.0284,11.5121,0.08%
008804	,招商添华纯债A,2020-11-23,0.9989,0.9989,0.17,0.02,-0.05,-0.12,,,,,,-0.11,-0.22,0.08%
008618	,永赢医药健康A,2020-11-23,1.1456,1.1456,-0.50,0.02,-1.81,-2.37,14.58,,,,,14.56,21.46,0.15%
008619	,永赢医药健康C,2020-11-23,1.1445,1.1445,-0.50,0.02,-1.82,-2.41,14.47,,,,,14.45,21.39,0.00%
009480	,中银中证100ETF联接C,2020-11-23,1.0005,1.0005,0.01,0.02,,,,,,,,0.05,,0.00%
009479	,中银中证100ETF联接A,2020-11-23,1.0005,1.0005,0,0.02,,,,,,,,0.05,,0.12%
580007	,东吴安享量化混合,2020-11-23,1.2839,1.8639,0.68,0.01,1.79,-3.60,2.62,12.52,43.29,19.46,7.26,111.0147,12.3252,0.15%
090002	,大成债券A/B,2020-11-23,1.0662,2.2394,0.31,0.01,0.63,-0.44,1.37,4.67,8.92,19.30,3.27,214.8851,4.7029,0.08%
092002	,大成债券C,2020-11-23,1.0824,2.1791,0.31,0.01,0.61,-0.51,1.22,4.36,8.27,18.23,2.99,149.0313,4.3773,0.00%
110052	,易方达安源中短债债券C,2020-11-23,1.0372,1.0372,0.11,0.01,0.08,0.45,-0.63,2.36,,,1.84,3.72,1.8788,0.00%
519011	,海富通精选混合,2020-11-23,0.6768,5.1486,0.12,0.01,1.29,-1.80,28.57,49.75,93.03,58.32,39.95,905.5610,56.2839,0.15%
000320	,泰达淘利债券C,2020-11-23,1.0822,1.3735,0.05,0.01,0.02,-0.05,0.81,3.24,7.56,13.60,1.80,39.4101,3.9674,0.00%
001271	,英大灵活配置混合型发起式B,2020-11-23,1.3871,1.6371,0,0.01,0.08,-0.57,24.55,34.61,70.94,57.42,28.40,75.7422,31.2791,0.00%
002301	,兴业短债债券A,2020-11-23,1.0334,1.1584,0.03,0.01,0.12,0.55,0.21,2.81,6.99,4.96,2.33,16.0818,2.7699,0.04%
002797	,景顺长城景盈双利债券C,2020-11-23,1.1569,1.1599,0.24,0.01,0.18,-0.68,-0.68,2.65,9.04,13.24,1.71,16.0358,2.2562,0.00%
002009	,中欧瑾通灵活配置混合A,2020-11-23,1.2981,1.3661,0.15,0.01,0.47,2.04,7.03,11.82,22.14,28.06,10.35,38.3793,10.1222,0.10%
002010	,中欧瑾通灵活配置混合C,2020-11-23,1.2689,1.3369,0.16,0.01,0.45,1.97,6.87,11.47,21.39,26.90,10.04,35.3921,9.7871,0.00%
000421	,华泰柏瑞丰汇债券A,2020-11-23,1.0115,1.2399,0.07,0.01,0.06,0.24,-1.46,2.47,6.73,13.13,1.72,24.6743,2.5383,0.08%
110053	,易方达安源中短债债券A,2020-11-23,1.0416,1.0416,0.11,0.01,0.10,0.51,-0.48,2.67,,,2.12,4.16,2.1638,0.03%
003123	,天治鑫利纯债债券A,2020-11-23,1.0943,1.0943,0.09,0.01,-0.04,-0.36,0.76,4.02,4.72,8.91,2.92,9.4081,3.1980,0.06%
161118	,易方达中小板指数(LOF),2020-11-23,1.4701,1.4701,0.20,0.01,4,3.19,33.34,48.78,80.84,20.67,39.31,90.9939,38.6848,0.12%
485118	,工银7天理财债券A,2020-11-23,1.0169,1.0169,0.02,0.01,0.10,0.48,0.69,,,,,1.69,,0.00%
001270	,英大灵活配置混合型发起式A,2020-11-23,1.4464,1.6964,0,0.01,0.12,-0.45,24.68,35.08,73.73,61.25,28.77,82.0788,31.7442,0.10%
003255	,前海开源鼎裕债券C,2020-11-23,1.2197,1.9697,0.02,0.01,0.08,-1.16,-1.47,1.02,92.44,84.71,0.61,96.9968,0.9936,0.00%
150103	,银河银泰混合,2020-11-23,1.5438,4.8518,0.88,0.01,4.70,1.07,34.17,53.76,110.29,54.50,50.78,989.98,48.4596,1.00%
004840	,东兴品牌精选混合A,2020-11-23,1.4358,1.6358,0.01,0.01,0.04,5.68,37.95,47.27,63.54,,44.27,63.5856,45.9731,0.15%
005769	,南方共享经济混合,2020-11-23,1.3442,1.3442,-0.01,0.01,0.64,0.75,11.51,16.47,33.99,,14.11,34.42,15.6203,0.15%
006775	,前海开源优质成长混合,2020-11-23,1.2929,1.2929,-0.16,0.01,2.51,-2.80,14.07,25.83,,,15.74,29.29,26.4237,0.15%
007020	,华安添鑫中短债C,2020-11-23,1.0515,1.0515,0.03,0.01,0.12,0.56,0.78,3.67,,,3.29,5.1710,3.2764,0.00%
006557	,海富通研究精选混合A,2020-11-23,1.4621,1.4621,0.74,0.01,5.67,0.95,28.34,41.27,,,29.78,46.21,35.4272,0.15%
007064	,浦银安盛上清所优选短融A,2020-11-23,1.0330,1.0330,0.02,0.01,0.06,0.47,0.54,2.45,,,2.01,3.30,2.5107,0.05%
166107	,信达澳银量化多因子混合(LOF)A,2020-11-23,1.3432,1.3432,0.70,0.01,1.67,-3.97,22.35,34.33,,,25.56,34.32,36.37,0.15%
007264	,人保中高等级信用债A,2020-11-23,0.9848,0.9848,0.03,0.01,-0.08,0.09,0.13,-2.19,,,-1.08,-1.52,,0.08%
006466	,浦银安盛双债增强债券A,2020-11-23,1.0877,1.0877,0.13,0.01,0.36,0.30,1.98,7.48,,,5.43,8.77,6.3987,0.08%
008271	,大成优势企业混合A,2020-11-23,1.6558,1.6558,0.69,0.01,10.02,14.31,61.81,,,,65.58,65.58,48.26,0.15%
002448	,江信汇福,2020-11-23,1.0454,1.0719,0.07,0.01,-0.06,0.14,1.48,3.80,11.83,14.08,2.78,7.2954,,0.00%
008419	,惠升惠泽混合C,2020-11-23,1.3808,1.3808,0.18,0.01,2.99,4.09,32.31,,,,37.76,38.08,33.63,0.00%
008418	,惠升惠泽混合A,2020-11-23,1.3886,1.3886,0.19,0.01,3.04,4.25,32.72,,,,38.50,38.86,34.21,0.12%
008202	,中银恒裕9个月持有期债券A,2020-11-23,1.0348,1.0348,0.07,0.01,-0.01,0.41,0.42,,,,3.36,3.48,3.12,0.03%
008395	,方正富邦恒利纯债C,2020-11-23,1.0034,1.0034,0.01,0.01,0.11,0.20,,,,,,0.34,0.16,0.00%
008394	,方正富邦恒利纯债A,2020-11-23,1.0043,1.0043,0.01,0.01,0.12,0.26,,,,,,0.43,0.2,0.08%
008805	,招商添华纯债C,2020-11-23,0.9963,0.9963,0.17,0.01,-0.11,-0.28,,,,,,-0.37,-0.35,0.00%
